it nTrial nWin nCatch RMSerror.start RMSerror.antic RMSerror.win RMSerror.nowin GLT.w-n GLT.a-w GLT.a-n GLT.a-w-n r.win r.nowin
75 24 8 15 0.27730 0.25070 0.40070 0.32570 0.30300 0.41310 0.35030 0.63670 -0.140 -0.236
76 24 8 15 0.26640 0.23120 0.34430 0.27510 0.32750 0.42510 0.35250 0.58180 -0.054 -0.062
77 24 8 15 0.28370 0.25040 0.38550 0.31730 0.31870 0.42340 0.35890 0.62690 -0.179 -0.147
78 24 8 15 0.27480 0.25900 0.33830 0.27950 0.29480 0.39510 0.35360 0.56540 -0.119 -0.167
79 24 8 15 0.27900 0.23760 0.35440 0.31870 0.31090 0.41550 0.37540 0.62260 -0.047 -0.184
80 24 8 15 0.28550 0.22920 0.35450 0.28380 0.30470 0.43610 0.37740 0.62730 -0.138 -0.067
81 24 8 15 0.25310 0.23830 0.33920 0.30010 0.30620 0.38650 0.35710 0.57580 -0.065 -0.248
82 24 8 15 0.22770 0.24770 0.31880 0.27700 0.32020 0.35510 0.31890 0.49220 -0.068 -0.217
83 24 8 15 0.25180 0.23160 0.33320 0.29950 0.30400 0.41750 0.36610 0.60250 0.004 -0.124
84 24 8 15 0.28360 0.23770 0.34190 0.30040 0.29920 0.39940 0.36690 0.59600 -0.061 -0.204
85 24 8 15 0.29070 0.26960 0.39440 0.34560 0.33980 0.42380 0.35010 0.62380 -0.107 -0.179
86 24 8 15 0.27200 0.23760 0.36820 0.29510 0.32280 0.44410 0.36450 0.62620 -0.111 -0.184
87 24 8 15 0.25140 0.22490 0.32710 0.27350 0.30240 0.40140 0.35150 0.56960 0.004 -0.125
88 24 8 15 0.25510 0.23010 0.33280 0.32120 0.33570 0.39730 0.38980 0.59840 -0.106 -0.075
89 24 8 15 0.27540 0.23120 0.33160 0.28290 0.31020 0.39130 0.34780 0.56070 -0.110 -0.072
90 24 8 15 0.25820 0.22250 0.35400 0.29940 0.30930 0.41430 0.36480 0.61200 -0.032 -0.118
91 24 8 15 0.25640 0.23690 0.38850 0.28190 0.30940 0.43300 0.35190 0.62440 -0.182 -0.089
92 24 8 15 0.29260 0.22830 0.37830 0.33540 0.30500 0.44820 0.41250 0.69390 -0.116 -0.093
93 24 8 15 0.24430 0.23140 0.32530 0.27040 0.29110 0.38940 0.35270 0.56270 -0.082 -0.115
94 24 8 15 0.26860 0.22910 0.34670 0.29400 0.30990 0.42480 0.37630 0.61660 -0.117 -0.152
95 24 8 15 0.28480 0.23710 0.36400 0.29420 0.33120 0.41670 0.37180 0.60410 -0.113 -0.014
96 24 8 15 0.25240 0.25670 0.36230 0.30250 0.33930 0.40970 0.34380 0.57260 -0.058 -0.188
97 24 8 15 0.24880 0.23230 0.34720 0.29130 0.30830 0.39110 0.35060 0.57640 -0.088 -0.154
98 24 8 15 0.26800 0.23580 0.32350 0.28310 0.30520 0.40100 0.36980 0.57750 -0.075 -0.170
99 24 8 15 0.25040 0.25040 0.33450 0.28670 0.30180 0.38010 0.34870 0.55350 -0.128 -0.215
100 24 8 15 0.26030 0.24690 0.30620 0.29220 0.33360 0.37610 0.33710 0.51190 0.010 -0.182
1 24 8 20 0.28190 0.24310 0.35790 0.31330 0.30760 0.40860 0.36330 0.60940 -0.159 -0.186
2 24 8 20 0.28410 0.23870 0.37090 0.32360 0.30130 0.42240 0.38100 0.64660 -0.210 -0.242
3 24 8 20 0.27940 0.24670 0.37780 0.33800 0.30880 0.41460 0.37000 0.63990 -0.166 -0.280
4 24 8 20 0.25640 0.25250 0.37190 0.30180 0.33540 0.40770 0.34280 0.58040 -0.229 -0.230
5 24 8 20 0.25860 0.25490 0.36050 0.30660 0.29290 0.40960 0.36250 0.61020 -0.215 -0.257
6 24 8 20 0.28220 0.26440 0.41130 0.34510 0.29840 0.41430 0.35770 0.65490 -0.210 -0.209
7 24 8 20 0.28300 0.24890 0.37480 0.31080 0.31230 0.40350 0.34910 0.60180 -0.109 -0.277
8 24 8 20 0.27540 0.23060 0.34800 0.30570 0.30800 0.40670 0.37210 0.60860 -0.085 -0.232
9 24 8 20 0.23050 0.25660 0.34170 0.29550 0.31370 0.39320 0.35300 0.56480 -0.145 -0.235
10 24 8 20 0.30460 0.27080 0.38000 0.36310 0.29740 0.39120 0.37170 0.63690 -0.192 -0.265
11 24 8 20 0.29420 0.23860 0.35270 0.30610 0.30900 0.40970 0.36320 0.60450 -0.084 -0.194
12 24 8 20 0.28450 0.23650 0.36730 0.29980 0.30830 0.41640 0.36120 0.61460 -0.164 -0.195
13 24 8 20 0.26860 0.24720 0.33600 0.28910 0.30370 0.40360 0.35560 0.57660 -0.116 -0.202
14 24 8 20 0.27940 0.23570 0.33520 0.32460 0.31140 0.41060 0.39370 0.62350 -0.121 -0.161
15 24 8 20 0.26520 0.25510 0.34400 0.31570 0.30590 0.38600 0.34770 0.57370 0.046 -0.258
16 24 8 20 0.31480 0.24240 0.37750 0.29740 0.31410 0.42780 0.36020 0.62150 -0.171 -0.145
17 24 8 20 0.26280 0.24920 0.39530 0.29050 0.31330 0.41850 0.34150 0.61000 -0.235 -0.186
18 24 8 20 0.27710 0.24230 0.33830 0.29550 0.30530 0.39980 0.35030 0.57650 -0.174 -0.154
19 24 8 20 0.30590 0.23930 0.32350 0.34050 0.32350 0.44080 0.45890 0.68090 -0.096 -0.142
20 24 8 20 0.29250 0.24890 0.37370 0.32940 0.30440 0.40130 0.36390 0.62210 -0.162 -0.237
21 24 8 20 0.32260 0.25110 0.42230 0.35880 0.32720 0.43520 0.38580 0.68940 -0.147 -0.186
22 24 8 20 0.26010 0.26560 0.35700 0.32030 0.31180 0.38050 0.34240 0.56960 -0.064 -0.213
23 24 8 20 0.27540 0.25990 0.36940 0.32060 0.30110 0.38920 0.35440 0.59840 -0.203 -0.242
24 24 8 20 0.27120 0.23510 0.38700 0.31830 0.32460 0.42260 0.35840 0.63050 -0.133 -0.296
25 24 8 20 0.29120 0.23470 0.37250 0.34160 0.29520 0.40100 0.37420 0.64350 -0.012 -0.232
26 24 8 20 0.28990 0.25820 0.37310 0.35650 0.31230 0.40760 0.38190 0.64350 -0.178 -0.282
27 24 8 20 0.27450 0.24240 0.36410 0.31290 0.31000 0.39970 0.35820 0.60300 -0.132 -0.262
28 24 8 20 0.32780 0.24140 0.40080 0.34110 0.29580 0.48890 0.43120 0.74570 -0.148 -0.210
29 24 8 20 0.26880 0.24460 0.35820 0.28520 0.29740 0.39220 0.33780 0.57380 -0.134 -0.151
30 24 8 20 0.27500 0.23980 0.33340 0.29590 0.28480 0.38100 0.34800 0.57120 -0.152 -0.180
31 24 8 20 0.23560 0.26550 0.33260 0.29550 0.29950 0.36180 0.32620 0.52450 -0.152 -0.241
32 24 8 20 0.32980 0.25120 0.41690 0.34500 0.29840 0.46020 0.39090 0.71080 -0.137 -0.218
33 24 8 20 0.29900 0.23430 0.35820 0.33180 0.29960 0.42120 0.40120 0.65730 -0.163 -0.264
34 24 8 20 0.25910 0.24640 0.34810 0.30650 0.30820 0.39380 0.36060 0.58700 -0.100 -0.304
35 24 8 20 0.33710 0.23890 0.37740 0.35780 0.28970 0.45440 0.43260 0.72330 -0.074 -0.169
36 24 8 20 0.26090 0.24710 0.35090 0.31850 0.31850 0.39540 0.36750 0.59450 -0.147 -0.189
37 24 8 20 0.25620 0.27350 0.34100 0.31830 0.28500 0.36850 0.34090 0.56000 -0.131 -0.267
38 24 8 20 0.28530 0.23700 0.34820 0.28670 0.31180 0.42980 0.38810 0.62080 -0.054 -0.203
39 24 8 20 0.26630 0.24380 0.35700 0.27980 0.31900 0.38910 0.34160 0.55910 -0.118 -0.147
40 24 8 20 0.29020 0.25020 0.33850 0.31460 0.32260 0.39820 0.40520 0.60790 -0.121 -0.156
41 24 8 20 0.29320 0.26530 0.37910 0.33930 0.31350 0.39390 0.38600 0.62800 -0.152 -0.282
42 24 8 20 0.30050 0.26210 0.36870 0.34330 0.31130 0.40600 0.38910 0.63590 -0.186 -0.219
43 24 8 20 0.30980 0.24160 0.35840 0.35380 0.29550 0.41660 0.39730 0.66290 -0.066 -0.202
44 24 8 20 0.28160 0.22270 0.31320 0.33160 0.32270 0.39230 0.41180 0.61460 -0.033 -0.249
45 24 8 20 0.26880 0.23970 0.36600 0.33950 0.33330 0.40070 0.38250 0.62250 -0.138 -0.260
46 24 8 20 0.26740 0.26000 0.34070 0.34060 0.32050 0.37840 0.35910 0.57780 -0.105 -0.336
47 24 8 20 0.28040 0.25050 0.34710 0.33110 0.31480 0.40510 0.37300 0.60950 -0.149 -0.201
48 24 8 20 0.24350 0.25120 0.32910 0.29420 0.30660 0.40440 0.35460 0.57180 -0.058 -0.258
49 24 8 20 0.28260 0.25770 0.36510 0.31580 0.31740 0.39290 0.35110 0.58610 -0.141 -0.271
50 24 8 20 0.28540 0.24720 0.36630 0.33900 0.31880 0.40390 0.37950 0.62730 -0.098 -0.246
51 24 8 20 0.27660 0.25770 0.40220 0.35040 0.31680 0.40360 0.35720 0.63900 -0.175 -0.243
52 24 8 20 0.27700 0.24250 0.34470 0.27290 0.29760 0.42760 0.37400 0.60720 -0.111 -0.188
53 24 8 20 0.27170 0.23530 0.35620 0.30300 0.30980 0.41720 0.36700 0.61320 -0.179 -0.199
54 24 8 20 0.29160 0.24960 0.37780 0.30790 0.31700 0.42080 0.35440 0.61440 -0.198 -0.244
55 24 8 20 0.25880 0.22660 0.32950 0.27160 0.30490 0.39430 0.34930 0.56170 -0.152 -0.125
56 24 8 20 0.24840 0.25330 0.38260 0.29330 0.32680 0.40110 0.32020 0.57000 -0.210 -0.167
57 24 8 20 0.28880 0.26490 0.42750 0.36690 0.33460 0.43070 0.39090 0.68820 -0.129 -0.204
58 24 8 20 0.31860 0.24040 0.39530 0.34330 0.31830 0.45980 0.42790 0.71380 -0.111 -0.187
59 24 8 20 0.24940 0.24760 0.33920 0.27700 0.31310 0.38410 0.34230 0.54510 -0.156 -0.231
60 24 8 20 0.26510 0.22980 0.36040 0.29330 0.32530 0.41230 0.36350 0.59950 -0.127 -0.147
61 24 8 20 0.32690 0.24660 0.42540 0.36730 0.31980 0.46310 0.42250 0.73880 -0.108 -0.198
62 24 8 20 0.23160 0.24110 0.33330 0.27830 0.29940 0.37740 0.33480 0.54340 -0.166 -0.191
63 24 8 20 0.26710 0.25150 0.39370 0.30920 0.31800 0.41180 0.34360 0.61150 -0.095 -0.236
64 24 8 20 0.27810 0.25630 0.37600 0.33170 0.31250 0.39450 0.36550 0.61430 -0.105 -0.245
65 24 8 20 0.28760 0.26040 0.38020 0.30330 0.32740 0.41430 0.36120 0.60300 -0.104 -0.240
66 24 8 20 0.28500 0.23910 0.36210 0.33410 0.30970 0.40460 0.36760 0.62330 -0.163 -0.234
67 24 8 20 0.28640 0.25080 0.39090 0.28660 0.33260 0.42650 0.34650 0.60280 -0.190 -0.153
68 24 8 20 0.25330 0.24870 0.33650 0.29630 0.29320 0.40080 0.36240 0.58750 -0.188 -0.240
69 24 8 20 0.27760 0.25000 0.36750 0.33860 0.30590 0.39720 0.37350 0.62530 -0.159 -0.225
70 24 8 20 0.27420 0.25120 0.35130 0.31360 0.29650 0.38620 0.34580 0.58260 -0.115 -0.245
71 24 8 20 0.27950 0.23880 0.33620 0.31590 0.30140 0.39340 0.38250 0.60500 -0.164 -0.210
72 24 8 20 0.27880 0.25870 0.33570 0.32780 0.32780 0.37780 0.35330 0.55970 -0.116 -0.206
73 24 8 20 0.30280 0.24530 0.37760 0.30400 0.30010 0.41970 0.36490 0.62770 -0.135 -0.161
74 24 8 20 0.27050 0.25130 0.36010 0.30340 0.33170 0.42090 0.35060 0.59050 -0.083 -0.268
75 24 8 20 0.27470 0.26400 0.35380 0.32730 0.30310 0.39730 0.36220 0.59990 -0.108 -0.217
76 24 8 20 0.27050 0.24950 0.32700 0.32690 0.30590 0.38360 0.35490 0.57530 -0.121 -0.281
77 24 8 20 0.34060 0.24330 0.40770 0.38090 0.29590 0.44970 0.42690 0.74090 -0.090 -0.215
78 24 8 20 0.26550 0.25310 0.33280 0.30670 0.31170 0.37270 0.35870 0.55790 -0.143 -0.209
79 24 8 20 0.26660 0.24840 0.36650 0.29530 0.29420 0.40060 0.34280 0.59270 -0.171 -0.208
80 24 8 20 0.24680 0.24610 0.34530 0.28680 0.29650 0.37550 0.32890 0.54970 -0.145 -0.190
81 24 8 20 0.30950 0.24990 0.39990 0.30040 0.34190 0.45670 0.37130 0.64600 -0.200 -0.137
82 24 8 20 0.30210 0.24270 0.33120 0.31010 0.30830 0.40890 0.37260 0.59820 -0.088 -0.256
83 24 8 20 0.29800 0.24920 0.35730 0.28610 0.31320 0.39700 0.34790 0.57270 -0.155 -0.134
84 24 8 20 0.27940 0.25630 0.33120 0.30570 0.30710 0.41370 0.36910 0.59200 -0.068 -0.293
85 24 8 20 0.25620 0.27600 0.38930 0.31810 0.35570 0.42060 0.34410 0.58760 -0.226 -0.285
86 24 8 20 0.27230 0.27530 0.36870 0.32620 0.30440 0.36650 0.33720 0.56740 -0.147 -0.267
87 24 8 20 0.30680 0.22620 0.39160 0.34770 0.32160 0.46150 0.42580 0.71690 -0.132 -0.156
88 24 8 20 0.28660 0.26440 0.38970 0.33320 0.29400 0.41560 0.37010 0.64520 -0.229 -0.224
89 24 8 20 0.28980 0.25100 0.31680 0.29670 0.29570 0.39380 0.37000 0.57440 -0.045 -0.243
90 24 8 20 0.27710 0.28570 0.38900 0.32070 0.31590 0.38390 0.34920 0.58490 -0.125 -0.209
91 24 8 20 0.28770 0.25040 0.34780 0.31640 0.30730 0.38450 0.34850 0.57730 -0.116 -0.185
92 24 8 20 0.29660 0.23260 0.34520 0.34230 0.31100 0.40990 0.40690 0.64730 -0.059 -0.216
93 24 8 20 0.26190 0.24180 0.34100 0.29620 0.29280 0.39040 0.35530 0.58180 -0.164 -0.266
94 24 8 20 0.31130 0.24640 0.37070 0.33080 0.31400 0.40780 0.37600 0.62870 -0.196 -0.222
95 24 8 20 0.28580 0.24180 0.38300 0.31550 0.35040 0.42820 0.36060 0.61510 -0.153 -0.141
96 24 8 20 0.30140 0.23250 0.37920 0.32940 0.37110 0.43990 0.40070 0.64380 -0.116 -0.250
97 24 8 20 0.27250 0.23550 0.34490 0.32140 0.31390 0.40160 0.38260 0.61310 -0.057 -0.231
98 24 8 20 0.26160 0.23950 0.33320 0.30540 0.29690 0.38180 0.35610 0.57560 -0.043 -0.234
99 24 8 20 0.26570 0.23390 0.35530 0.28600 0.30970 0.39240 0.34040 0.57210 -0.128 -0.178
100 24 8 20 0.29420 0.22990 0.35760 0.31010 0.28910 0.44400 0.40910 0.67240 -0.126 -0.214
1 36 18 0 0.29240 0.29130 0.31300 0.32490 0.23270 0.43450 0.43600 0.66590 0.099 0.051
2 36 18 0 0.29470 0.29330 0.31900 0.32100 0.23650 0.43600 0.43300 0.66360 0.055 0.065
3 36 18 0 0.33940 0.29750 0.35800 0.36780 0.25590 0.52700 0.53390 0.81990 0.133 0.074
4 36 18 0 0.31310 0.29390 0.34540 0.34080 0.23640 0.48770 0.48460 0.75230 0.165 0.089
5 36 18 0 0.32860 0.29150 0.36820 0.34220 0.25000 0.49520 0.48010 0.76220 0.078 0.067
6 36 18 0 0.28290 0.29960 0.30390 0.32170 0.24350 0.42150 0.41940 0.63280 0.088 0.004
7 36 18 0 0.31300 0.29310 0.33470 0.32320 0.22940 0.48260 0.47760 0.73420 0.102 0.126
8 36 18 0 0.31040 0.29020 0.33840 0.33520 0.23260 0.44560 0.44840 0.69870 -0.022 0.111
9 36 18 0 0.32020 0.29990 0.34200 0.35390 0.22560 0.43960 0.44400 0.70120 0.125 -0.003
10 36 18 0 0.31080 0.28870 0.33480 0.33420 0.23430 0.46580 0.46900 0.72280 0.116 0.036
11 36 18 0 0.31040 0.28870 0.33090 0.32550 0.23630 0.47330 0.47040 0.72220 0.094 0.075
12 36 18 0 0.30360 0.29510 0.32280 0.33020 0.25340 0.43470 0.43220 0.66160 0.050 0.078
13 36 18 0 0.31260 0.31450 0.34880 0.33860 0.24520 0.41490 0.40840 0.64510 -0.004 0.036
14 36 18 0 0.31270 0.29380 0.32900 0.35130 0.24820 0.43810 0.44400 0.68760 0.122 -0.016
15 36 18 0 0.28720 0.29920 0.30820 0.31820 0.24900 0.41960 0.41840 0.62920 0.034 0.060
16 36 18 0 0.33980 0.29180 0.35520 0.35770 0.23260 0.48170 0.48320 0.76180 0.098 0.071
17 36 18 0 0.34300 0.29820 0.37280 0.35000 0.25030 0.53520 0.52370 0.81890 0.025 0.204
18 36 18 0 0.28270 0.29620 0.31130 0.31940 0.25090 0.42490 0.42110 0.63720 0.050 0.050
19 36 18 0 0.34010 0.29520 0.37010 0.35140 0.24170 0.51580 0.50850 0.79970 0.184 0.036
20 36 18 0 0.31280 0.28800 0.32650 0.34950 0.23650 0.46240 0.47410 0.72690 0.096 0.033
21 36 18 0 0.31800 0.29130 0.33780 0.35360 0.25010 0.44120 0.45400 0.70180 0.046 0.081
22 36 18 0 0.27880 0.29320 0.31170 0.29900 0.23510 0.42940 0.42590 0.64120 0.035 0.117
23 36 18 0 0.27000 0.28700 0.29510 0.30060 0.23910 0.41710 0.42080 0.62370 0.081 0.010
24 36 18 0 0.33450 0.30610 0.36020 0.36770 0.23000 0.42790 0.42820 0.69620 0.070 -0.032
25 36 18 0 0.38090 0.29670 0.39740 0.39580 0.22190 0.52980 0.52940 0.85920 0.100 0.073
26 36 18 0 0.33840 0.29190 0.35240 0.35240 0.23500 0.49330 0.49740 0.77380 0.045 0.118
27 36 18 0 0.33890 0.29320 0.37250 0.35530 0.23170 0.48690 0.47980 0.76980 0.066 0.091
28 36 18 0 0.31470 0.28950 0.31090 0.35380 0.24330 0.44420 0.46640 0.70270 0.106 0.056
29 36 18 0 0.30610 0.28770 0.33660 0.32050 0.22800 0.46440 0.45710 0.71120 0.030 0.104
30 36 18 0 0.31370 0.29820 0.33350 0.35310 0.25300 0.42620 0.43280 0.67230 -0.004 0.071
31 36 18 0 0.28950 0.28620 0.31880 0.29930 0.23290 0.45170 0.45050 0.67970 0.035 0.132
32 36 18 0 0.32160 0.28980 0.32440 0.36950 0.24190 0.44710 0.46610 0.71860 0.106 -0.018
33 36 18 0 0.34950 0.29720 0.35890 0.35760 0.22830 0.52460 0.52620 0.81750 0.117 0.126
34 36 18 0 0.32560 0.29590 0.34940 0.35600 0.24030 0.44960 0.45240 0.71440 0.037 0.108
35 36 18 0 0.33920 0.29470 0.34820 0.38310 0.25680 0.44440 0.45920 0.72360 0.098 -0.007
36 36 18 0 0.35780 0.29210 0.37190 0.37770 0.22470 0.52540 0.52780 0.83650 0.079 0.063
37 36 18 0 0.33570 0.28970 0.37460 0.32440 0.23720 0.50700 0.47540 0.76720 0.024 0.142
38 36 18 0 0.31310 0.29280 0.33560 0.33260 0.23970 0.48710 0.48470 0.74310 0.060 0.153
39 36 18 0 0.31350 0.29110 0.33460 0.33750 0.25460 0.46610 0.46430 0.71350 0.083 0.124
40 36 18 0 0.31480 0.29330 0.34910 0.33530 0.25180 0.46730 0.45840 0.71650 0.061 0.102
41 36 18 0 0.28930 0.29210 0.31020 0.32160 0.23540 0.43620 0.44050 0.66580 0.121 0.039
42 36 18 0 0.30220 0.29640 0.35100 0.32050 0.26070 0.44200 0.43210 0.67240 0.054 0.036
43 36 18 0 0.31890 0.29080 0.33670 0.34350 0.23750 0.48800 0.49290 0.75590 0.061 0.098
44 36 18 0 0.28480 0.29030 0.30710 0.31590 0.23000 0.43530 0.44480 0.66650 0.055 0.091
45 36 18 0 0.29930 0.28770 0.33060 0.31700 0.23050 0.45310 0.45020 0.69410 0.018 0.133
46 36 18 0 0.29260 0.28570 0.31990 0.31830 0.23260 0.43940 0.44190 0.67550 0.049 0.080
47 36 18 0 0.30670 0.29670 0.34790 0.33640 0.24520 0.44000 0.44250 0.68950 0.024 0.066
48 36 18 0 0.31950 0.28980 0.35840 0.33540 0.26630 0.49960 0.48080 0.75290 0.182 0.015
49 36 18 0 0.32760 0.29250 0.33400 0.32650 0.22670 0.47820 0.47790 0.73370 0.113 0.096
50 36 18 0 0.28460 0.29290 0.31590 0.31330 0.23500 0.41580 0.42450 0.64040 -0.010 0.094
51 36 18 0 0.31190 0.29510 0.32980 0.32980 0.23160 0.50250 0.50500 0.76440 0.150 0.069
52 36 18 0 0.32270 0.30390 0.34070 0.33700 0.22830 0.52780 0.52640 0.80050 0.109 0.148
53 36 18 0 0.32400 0.29020 0.34750 0.35820 0.23670 0.48190 0.49050 0.76260 0.119 0.021
54 36 18 0 0.28340 0.29640 0.31500 0.31780 0.25100 0.41270 0.41780 0.62780 -0.016 0.080
55 36 18 0 0.34810 0.29210 0.35840 0.36000 0.22930 0.50990 0.51120 0.80090 0.130 0.046
56 36 18 0 0.29850 0.30190 0.31570 0.33990 0.25530 0.41680 0.42350 0.64190 0.049 0.026
57 36 18 0 0.32590 0.28870 0.35040 0.33670 0.22810 0.48750 0.48030 0.75440 0.096 0.099
58 36 18 0 0.33210 0.28900 0.35730 0.34240 0.22320 0.47270 0.46390 0.74180 0.053 0.065
59 36 18 0 0.36720 0.30520 0.38360 0.38410 0.24300 0.55190 0.55510 0.86900 0.133 0.103
60 36 18 0 0.38040 0.29520 0.40060 0.38700 0.22370 0.47650 0.46780 0.78670 0.045 0.038
61 36 18 0 0.30350 0.29280 0.34290 0.32520 0.26770 0.47130 0.46480 0.71000 0.022 0.156
62 36 18 0 0.29960 0.29210 0.34540 0.31110 0.25930 0.45020 0.44020 0.67830 0.059 0.061
63 36 18 0 0.29910 0.29130 0.32680 0.32130 0.24630 0.45050 0.45500 0.68880 0.051 0.118
64 36 18 0 0.35340 0.29360 0.36900 0.39560 0.26830 0.47950 0.49570 0.78110 0.111 0.007
65 36 18 0 0.30800 0.29330 0.31180 0.33520 0.24000 0.49040 0.50240 0.74760 0.094 0.112
66 36 18 0 0.32550 0.28950 0.33560 0.36030 0.22860 0.47410 0.48750 0.75420 0.104 0.048
67 36 18 0 0.30520 0.29830 0.34100 0.33410 0.24920 0.43030 0.43410 0.67110 0.065 0.015
68 36 18 0 0.29090 0.28760 0.31300 0.32740 0.26540 0.45590 0.46020 0.68680 0.108 0.058
69 36 18 0 0.28230 0.29880 0.32540 0.31720 0.26840 0.43090 0.41200 0.63290 0.053 0.018
70 36 18 0 0.30780 0.28690 0.32490 0.32670 0.22930 0.46810 0.46760 0.71770 0.095 0.092
71 36 18 0 0.27830 0.29010 0.29170 0.30980 0.24130 0.43150 0.43610 0.64430 0.072 0.092
72 36 18 0 0.32710 0.28820 0.33840 0.35810 0.22320 0.45960 0.46880 0.73540 0.082 0.056
73 36 18 0 0.32050 0.29170 0.34230 0.34690 0.23500 0.47690 0.48010 0.74510 0.169 0.044
74 36 18 0 0.29900 0.30940 0.33270 0.33730 0.24870 0.40720 0.40790 0.63170 0.069 -0.020
75 36 18 0 0.30350 0.28860 0.32590 0.33850 0.22710 0.44660 0.45240 0.70000 0.048 0.066
76 36 18 0 0.30020 0.28990 0.30190 0.33490 0.23610 0.42620 0.43820 0.66110 0.141 -0.012
77 36 18 0 0.32590 0.28900 0.35560 0.33560 0.24020 0.50240 0.49020 0.76840 0.051 0.107
78 36 18 0 0.32630 0.28980 0.34800 0.34850 0.23690 0.48810 0.48790 0.76070 0.123 0.027
79 36 18 0 0.31580 0.29080 0.33910 0.33940 0.22800 0.44740 0.45150 0.70550 0.069 0.050
80 36 18 0 0.32780 0.28870 0.35440 0.34960 0.23440 0.48900 0.48100 0.76160 0.125 0.073
81 36 18 0 0.30300 0.29610 0.31910 0.33240 0.23660 0.42270 0.43080 0.65800 0.058 0.040
82 36 18 0 0.33500 0.28880 0.35770 0.36230 0.23910 0.48640 0.48650 0.76930 0.075 0.069
83 36 18 0 0.30560 0.29190 0.32680 0.31770 0.23010 0.43550 0.43470 0.66950 0.060 0.092
84 36 18 0 0.31540 0.29260 0.33450 0.34280 0.23950 0.44870 0.45280 0.70200 0.093 0.023
85 36 18 0 0.31540 0.29080 0.32890 0.33770 0.23000 0.49420 0.49880 0.76010 0.114 0.073
86 36 18 0 0.30810 0.29100 0.33240 0.33900 0.22800 0.46750 0.47040 0.72700 0.115 0.052
87 36 18 0 0.31670 0.28840 0.34980 0.31830 0.23520 0.48030 0.46140 0.72720 0.006 0.136
88 36 18 0 0.29640 0.29050 0.31740 0.32120 0.22840 0.44920 0.44650 0.68450 0.097 0.095
89 36 18 0 0.31770 0.29530 0.36840 0.34040 0.24080 0.45550 0.44020 0.71250 0.014 0.114
90 36 18 0 0.33870 0.28930 0.35870 0.36140 0.24850 0.48530 0.49290 0.76950 0.095 0.049
91 36 18 0 0.35680 0.30110 0.36650 0.38760 0.23100 0.51960 0.53330 0.83360 0.152 0.069
92 36 18 0 0.31790 0.30350 0.35870 0.34030 0.22710 0.43050 0.42550 0.68350 0.052 0.012
93 36 18 0 0.32220 0.28930 0.33970 0.33680 0.22410 0.47590 0.46950 0.73610 0.084 0.077
94 36 18 0 0.29590 0.29430 0.33090 0.31830 0.23190 0.43090 0.43000 0.66410 0.069 0.052
95 36 18 0 0.31660 0.29480 0.33910 0.34270 0.23200 0.50320 0.50540 0.77470 0.112 0.119
96 36 18 0 0.32950 0.29100 0.34800 0.35140 0.23800 0.49300 0.49320 0.76780 0.040 0.113
97 36 18 0 0.30300 0.28950 0.31010 0.34190 0.23900 0.44230 0.45150 0.68670 0.109 0.015
98 36 18 0 0.31180 0.29550 0.33980 0.34010 0.25580 0.44900 0.44610 0.69200 0.072 0.038
99 36 18 0 0.31910 0.29050 0.33970 0.34760 0.24040 0.48900 0.49890 0.76290 0.120 0.085
100 36 18 0 0.34410 0.29300 0.37220 0.36770 0.23290 0.47910 0.47840 0.76940 0.109 0.056
1 36 18 5 0.40330 0.27530 0.41750 0.42570 0.23760 0.53330 0.53790 0.89280 0.002 -0.036
2 36 18 5 0.32120 0.28210 0.39350 0.35740 0.24550 0.43020 0.41410 0.70660 -0.017 -0.083
3 36 18 5 0.37810 0.27970 0.40390 0.37500 0.27700 0.49690 0.48480 0.79420 -0.013 0.010
4 36 18 5 0.35790 0.28050 0.38360 0.39400 0.24180 0.46920 0.47340 0.78070 -0.037 0.045
5 36 18 5 0.36210 0.27850 0.39400 0.37340 0.23680 0.49320 0.48100 0.79730 -0.003 -0.033
6 36 18 5 0.40370 0.28530 0.43230 0.41430 0.24810 0.50350 0.49720 0.84630 -0.010 -0.053
7 36 18 5 0.32870 0.29160 0.33750 0.34930 0.22920 0.40810 0.40870 0.65720 -0.061 -0.042
8 36 18 5 0.34480 0.27760 0.35890 0.36350 0.24920 0.45320 0.46290 0.73580 0.044 -0.061
9 36 18 5 0.35800 0.28740 0.36930 0.37680 0.23500 0.44090 0.44300 0.72890 -0.031 -0.019
10 36 18 5 0.37890 0.27950 0.39110 0.37150 0.22410 0.49830 0.48000 0.80090 -0.038 0.016
11 36 18 5 0.38060 0.27030 0.41790 0.43270 0.23120 0.49120 0.50180 0.85350 -0.004 0.051
12 36 18 5 0.40540 0.28530 0.42260 0.41530 0.22690 0.49250 0.48500 0.83420 -0.003 -0.007
13 36 18 5 0.37760 0.29610 0.40800 0.43880 0.24230 0.43890 0.45230 0.78090 -0.020 -0.049
14 36 18 5 0.37350 0.27930 0.37370 0.39380 0.24790 0.46820 0.47940 0.77740 0.017 -0.008
15 36 18 5 0.36910 0.27540 0.37890 0.39440 0.23880 0.47400 0.47820 0.78710 0.016 -0.034
16 36 18 5 0.31940 0.28820 0.34290 0.33480 0.23340 0.42400 0.41800 0.66820 0.001 -0.027
17 36 18 5 0.37930 0.28030 0.38410 0.37790 0.23560 0.48490 0.47900 0.78790 0.021 -0.023
